"token","author","title","year","textClass"
"6501","Jörg Haider","Rede in der 36. Sitzung des Nationalrates zur Dringlichen Anfrage der Abgeordneten Dr. Jörg Haider und Genossen an den Bundeskanzler betreffend Krise der österreichischen Wirtschaft am Beispiel der Tourismus- und Freizeitwirtschaft und Semp"
"6500","Guido Westerwelle","Rede von Bundesaußenminister Guido Westerwelle an der Universität Bonn","2010","gesprochen:Rede"
"6496","Theo Waigel","Die neue Verantwortung Deutschlands - Finanzpolitik vor internationalen Herausforderungen - Rede von Bundesminister Dr. Waigel in Bonn","1995","gesprochen:Rede"
"6492","Helmut Kohl","Rede in der 126. Sitzung des Deutschen Bundestags anlässlich der 2. und 3. Lesung des Ratifizierungsgesetzes zum Vertrag über die Europäische Union und des Gesetzes über die Verfassungsänderungen","1992","gesprochen:Rede"
"6472","Jörg Haider","Rede in der 4. Sitzung des Nationalrates zu den Erklärungen des Bundesministers für Arbeit und Soziales und des Bundesministers für wirtschaftliche Angelegenheiten","1996","gesprochen:Rede"
"6442","Hans Eichel","Rede des Bundesministers der Finanzen, Hans Eichel, zum Finanzplan des Bundes 2002 bis 2006","2002","gesprochen:Rede"
"6402","Helmut Kohl","Rede anlässlich des Festakts der Deutschen Bundesbank ""50 Jahre D-Mark"" in Frankfurt am Main","1998","gesprochen:Rede"
"6388","Helmut Kohl","Rede vor dem Bundesrat in der Aussprache über den Beschluss der Bundesregierung vom 27. März 1998 zur Festlegung des Teilnehmerkreises an der Dritten Stufe der Europäischen Wirtschafts- und Währungsunion","1998","gesprochen:Rede"
"6328","Jörg Haider","Rede in der 11. Sitzung des Nationalrates zur Debatte über die Erklärung der Bundesregierung","1996","gesprochen:Rede"
"6311","Gerhard Schröder","Bundeskanzler Schröder vor dem Deutschen Bundestag zum Bundeshaushalt 2005","2004","gesprochen:Rede"
"6282","Didier Burkhalter","Rede Bundesrat Didier Burkhalter anlässlich einer Mitgliederversammlung der AUNS","2012","gesprochen:Rede"
"6270","Richard von Weizsäcker","40 Jahre Grundgesetz der Bundesrepublik Deutschland - Rede von Bundespräsident Richard von Weizsäcker bei einem Staatsakt in der Beethovenhalle in Bonn","1989","gesprochen:Rede"
"6268","Alfred Gusenbauer","Rede in der 30. Sitzung des Nationalrates zur Dringlichen Anfrage der Abgeordneten Ing. Peter Westenthaler, Kolleginnen und Kollegen an den Bundeskanzler betreffend chronisches innen- und außenpolitisches Versagen des Bundeskanzlers","200"
"6268","Angela Merkel","Rede von Bundeskanzlerin Merkel in der Generaldebatte zum Bundeshaushalt 2012 im Deutschen Bundestag","2011","gesprochen:Rede"
"6253","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel anlässlich des Neujahrsempfangs der Industrie- und Handelskammern Bodensee-Oberschwaben und Ulm","2009","gesprochen:Rede"
"6244","Johann Schneider-Ammann","Referat von Johann N. Schneider-Ammann, Bundesrat und Vorsteher des EVD am Schweizerischen Institut für Auslandforschung SIAF","2012","gesprochen:Rede"
"6232","Helmut Kohl","Rede anlässlich des Gemeinschaftsausschusses der Deutschen Gewerblichen Wirtschaft auf dem Petersberg bei Bonn","1998","gesprochen:Rede"
"6194","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel bei der Jahrestagung des dbb Beamtenbund und Tarifunion","2012","gesprochen:Rede"
"6157","Angela Merkel","Rede von Bundeskanzlerin Merkel im Rahmen der Konferenzreihe ""Denk ich an Deutschland"" zum Thema ""Wie wollen wir leben?"" bei der Alfred-Herrhausen-Gesellschaft","2012","gesprochen:Rede"
"6151","Johannes Rau","Berliner Rede 2000 von Bundespräsident Johannes Rau","2000","gesprochen:Rede"
"6150","Helmut Kohl","Rede anlässlich des Unternehmertages des Bundesverbandes des Deutschen Groß- und Außenhandels e.V. in Bonn","1997","gesprochen:Rede"
"6134","Didier Burkhalter","Ansprache von Bundesrat Didier Burkhalter anlässlich der Botschafterkonferenz","2013","gesprochen:Rede"
"6124","Viktor Klima","Rede in der 178. Sitzung des Nationalrates zur Dringlichen Anfrage der Abgeordneten Mag. Dr. Heide Schmidt und Genossen an den Bundeskanzler betreffend sein Versprechen, er werde sich dafür einsetzen, daß das Frauen-Volksbegehren 'Punkt fü"
"6095","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel anlässlich der Veranstaltung der Initiative Neue Soziale Marktwirtschaft „Erfolg made in Germany – die soziale Marktwirtschaft“","2009","gesprochen:Rede"
"6079","Helmut Kohl","Vortrag auf der Festveranstaltung ""150 Jahre Bayerisches Kultusministerium"" im Herkulessaal der Residenz in München","1997","gesprochen:Rede"
"6078","Sigmar Gabriel","Rede des Bundesministers für Wirtschaft und Energie, Sigmar Gabriel, zum Haushaltsgesetz 2014","2014","gesprochen:Rede"
"6050","Angela Merkel","Rede von Bundeskanzlerin Merkel","2016","gesprochen:Rede"
"6049","Arno Kompatscher","Regierungserklärung des designiertes Landeshauptmanns in der 3. Sitzung des Südtiroler Landtags","2014","gesprochen:Rede"
"6039","Angela Merkel","Rede von Bundeskanzlerin Merkel zum Einzelplan 04","2015","gesprochen:Rede"
"6032","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel anlässlich der Veranstaltung der Stiftung Ordnungspolitik","2011","gesprochen:Rede"
"6018","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel beim Arbeitgebertag 2006","2006","gesprochen:Rede"
"6012","Helmut Kohl","Festrede auf dem 57. Katholikentag der Diözese Speyer in Johanniskreuz","1991","gesprochen:Rede"
"6004","Helmut Kohl","Erklärung der Bundesregierung zur Festlegung des Teilnehmerkreises an der Europäischen Währungsunion, abgegeben von Bundeskanzler Dr. Helmut Kohl vor dem Deutschen Bundestag","1998","gesprochen:Rede"
"6001","Didier Burkhalter","Rede von Bundesrat Didier Burkhalter auf Einladung der Schweizerischen Gesellschaft für Aussenpolitik","2015","gesprochen:Rede"
"6001","Theo Waigel","Finanzpolitik und Finanzplatz Deutschland - Weichenstellungen für das nächste Jahrtausend Rede von Bundesminister Dr. Waigel in Bonn","1995","gesprochen:Rede"
"5992","Angela Merkel","Rede von Bundeskanzlerin Merkel zur Jahreseröffnung 2015 der Deutschen Börse am 19. Januar 2015","2015","gesprochen:Rede"
"5992","Richard von Weizsäcker","Ansprache von Bundespräsident Richard von Weizsäcker bei der Eröffnung des 56. Deutschen Juristentages","1986","gesprochen:Rede"
"5981","Theo Waigel","Rede von Bundesfinanzminister Waigel zum Haushaltsgesetz 1998 vor dem Deutschen Bundestag","1997","gesprochen:Rede"
"5959","Christina Weiss","Schiller-Rede 2004 in Marbach","2004","gesprochen:Rede"
"5953","Gerhard Schröder","Rede von Bundeskanzler Gerhard Schröder im Rahmen der Haushaltsdebatte zum Haushaltsgesetz 1999 und zum Kosovo-Konflikt","1999","gesprochen:Rede"
"5930","Arno Kompatscher","Regierungserklärung des Landeshauptmanns in der 3. Sitzung des Südtiroler Landtags","2019","gesprochen:Rede"
"5923","Jörg Haider","Rede in der 27. Sitzung des Nationalrates zum Bericht über die soziale Lage 1994","1996","gesprochen:Rede"
"5921","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel im Rahmen einer Vortragsveranstaltung der Deutschen Gesellschaft für Auswärtige Politik","2006","gesprochen:Rede"
"5899","Helmut Kohl","Rede auf der 27. Kommandeurstagung der Bundeswehr in Travemünde","1984","gesprochen:Rede"
"5898","Angela Merkel","Rede von Bundeskanzlerin Merkel zur dbb Jahrestagung 2017 am 9. Januar 2017","2017","gesprochen:Rede"
"5891","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel anlässlich des Frankfurt European Banking Congress","2006","gesprochen:Rede"
"5884","Pascal Couchepin","Rede von Herrn Bundesrat Pascal Couchepin","2006","gesprochen:Rede"
"5883","Angela Merkel","Rede von Bundeskanzlerin Dr. Angela Merkel auf der Diskussionsveranstaltung des Bankhauses Metzler","2009","gesprochen:Rede"
"5865","Wolfgang Thierse","Rede bei der Evangelischen Akademie Tutzing","2004","gesprochen:Rede"
"5847","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel zum Einzelplan 04 - Bundeskanzlerin und Bundeskanzleramt","2012","gesprochen:Rede"
"5844","Helmut Kohl","Rede vor dem Deutschen Bundestag zum Jahreswirtschaftsbericht 1996 und zu dem Bericht der Bundesregierung ""Aktionsprogramm für Investitionen und Arbeitsplätze""","1996","gesprochen:Rede"
