"token","author","title","year","textClass"
"13078","","A Haunted House","2013","gesprochen"
"13077","","Tropic Thunder","2011","gesprochen"
"13076","","The Siege","2001","gesprochen"
"13071","","Kaante","2012","gesprochen"
"13066","","Gaslight","2013","gesprochen"
"13046","","Ich weiß noch immer, was du letzten Sommer getan hast","2001","gesprochen"
"13044","","Cypher","2008","gesprochen"
"13044","","Kaun Kare Kurbanie","2011","gesprochen"
"13038","","Primal Fear","2004","gesprochen"
"13037","","A Man for All Seasons","2004","gesprochen"
"13033","","Männerherzen","2011","gesprochen"
"13031","","Zeitgeist: Moving Forward","2011","gesprochen"
"13027","","Twelve Monkeys","2009","gesprochen"
"13026","","Der unglaubliche Burt Wonderstone","2013","gesprochen"
"13023","","Lost Horizon","2003","gesprochen"
"13018","","Girl Most Likely","2014","gesprochen"
"13016","","Dr. Dolittle","2005","gesprochen"
"13015","","Mannen som älskade kvinnor","2010","gesprochen"
"13015","","Miquette et sa mère","2014","gesprochen"
"13007","","The Natural","2010","gesprochen"
"13004","","""Homeland"" Blind Spot","2013","gesprochen"
"13002","","Reinas","2012","gesprochen"
"12988","","Lenny","2014","gesprochen"
"12970","","4.3.2.1.","2014","gesprochen"
"12964","","American Wedding","2005","gesprochen"
"12962","","Stalag 17","2004","gesprochen"
"12958","","What the #$*! Do We","2006","gesprochen"
"12957","","American Dreamz - Alles Nur Show","2007","gesprochen"
"12956","","Blood Diamond","2008","gesprochen"
"12942","","Lemmy pour les dames","2014","gesprochen"
"12937","","La polizia ringrazia","2013","gesprochen"
"12934","","7 Kocali Hürmüz","2013","gesprochen"
"12934","","Last Vegas","2014","gesprochen"
"12930","","Don Camillo monsignore... ma non troppo","2005","gesprochen"
"12921","","1911 Revolution","2014","gesprochen"
"12920","","""Private Practice"" In Which We Meet Addison, a Nice Girl from Somewhere Else","2007","gesprochen"
"12920","","Nader und Simin - eine Trennung","2012","gesprochen"
"12912","","9 to 5: Days in Porn","2010","gesprochen"
"12910","","Her Sey Çok Güzel Olacak","2013","gesprochen"
"12904","","A Christmas Wish","2013","gesprochen"
"12901","","Ai no mukidashi","2010","gesprochen"
"12901","","American Buffalo","2007","gesprochen"
"12901","","Movie 43","2013","gesprochen"
"12899","","Shin shikôtei","2013","gesprochen"
"12899","","Tai Chi 0","2013","gesprochen"
"12898","","Dans l'ombre de Manhattan","2013","gesprochen"
"12898","","Kennedys Hirn","2012","gesprochen"
"12896","","Meet the Fockers","2013","gesprochen"
"12895","","Cama de Gato","2013","gesprochen"
"12893","","Aislados","2006","gesprochen"
"12893","","The Smurfs","2011","gesprochen"
"12889","","The Lincoln Lawyer","2011","gesprochen"
"12879","","""90210"" We're Not in Kansas Anymore","2008","gesprochen"
"12878","","The Hunger Games: Catching Fire","2014","gesprochen"
"12876","","The Sand Pebbles","2007","gesprochen"
"12872","","Michael Clayton","2008","gesprochen"
"12864","","Die Unfassbaren - Now You See Me","2013","gesprochen"
"12859","","To Have and Have Not","2010","gesprochen"
"12856","","Confession d'un commissaire de police au procureur de la République","2013","gesprochen"
"12856","","Star Trek: Into Darkness","2013","gesprochen"
"12853","","Dogma","2005","gesprochen"
"12849","","Torrid Zone","2008","gesprochen"
"12847","","Grown Ups","2010","gesprochen"
"12838","","Desu nôto: The last name","2010","gesprochen"
