"token","author","title","year","textClass"
"311632","Hirt, Ferdinand","Ferdinand Hirts Neues Realienbuch für die Provinz Brandenburg ; Gesamt-Ausg. der Oberstufe für evangelische Schulen, 5., im geschichtl. Teil erw. Aufl.","1917","Gebrauchsliteratur::Schulbuch"
"311048","","Deutsches Lesebuch für höhere Lehranstalten. Für die Mittelklassen ; Band 2, [Schülerband] ; Vierzehnte, verbesserte Auflage","1913","Gebrauchsliteratur::Schulbuch"
"309889","Masius, Hermann","Deutsches Lesebuch für höhere Unterrichts-Anstalten. Für mittlere Klassen ; Theil 2, [Schülerband] ; Fünfte, verbesserte Auflage","1873","Gebrauchsliteratur::Schulbuch"
"309856","Baade, Friedrich:Borchers, Emil:Gieseler, Albert:Medrow, P.:Kahnmeyer, Ludwig:Schulze, Hermann","Realienbuch ; Ausg. für Hannover","1911","Gebrauchsliteratur::Schulbuch"
"309825","Lüben, August:Nacke, Carl","Lüben und Nackes Lesebuch. (Für das 6., 7. und 8. Schuljahr) ; Teil 3, [Schülerband] ; 1. Auflage der Neubearbeitung","1906","Gebrauchsliteratur::Schulbuch"
"309250","Nösselt, Friedrich","Lehrbuch der Weltgeschichte für Bürger- und Gelehrtenschulen. [Theil 3] ; Theil 3 ; 2., sehr verm. und viel verb. Aufl.","1839","Gebrauchsliteratur::Schulbuch"
"309215","Kahnmeyer, Ludwig:Schulze, Hermann","Bayerisches Realienbuch ; 171. - 180. Gesamt-Aufl.","1915","Gebrauchsliteratur::Schulbuch"
"309067","","Lesebuch für deutsche Lehrerbildungsanstalten. Für die Unterstufe der Lehrerseminare ; Band 2, [Schülerband] ; Zweite, verbesserte und aus d.en Quellen zusammengestellte Auflage","1876","Gebrauchsliteratur::Schulbuch"
"308235","Hammerdörfer, Karl:Kosche, Christian Traugott","Europa. West- und Süd-Europa ; Bd. 1","1784","Gebrauchsliteratur::Schulbuch"
"308192","","Lesebuch für deutsche Lehrerbildungsanstalten. Für die Mittelstufe der Lehrerseminare ; Band 3, [Schülerband] ; Vierzehnte Auflage","1905","Gebrauchsliteratur::Schulbuch"
"307413","Bornhak, Friedrich","Unser Vaterland","1900","Gebrauchsliteratur::Schulbuch"
"306644","Hager, Johann Georg","M. Johann Georg Hagers, Rect. zu Chemnitz, Kleine Geographie vor die Anfänger","1755","Gebrauchsliteratur::Schulbuch"
