"count","key1","key2","key3","key4"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 12. März 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 15. Juli 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, April 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Frankfurt a. M., 10. Juni 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 15. September 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Leipzig, 30. März 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Ohne Ort, 9. April 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Schwarzenbach a. d. Saale, 1. Juni 1791.","1791","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 11. und 12. August 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 9. September 97.","1797","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 11. April 1782.","1782","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 14. Juli 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Meiningen, 21. Juli 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Töpen bei Hof, 15. März 1787.","1787","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ernestine Voß. Bayreuth, 7. November 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Franz August Köhler. Hof, 9. April 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Bayreuth, 19. September 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Haug. Bayreuth, 26. September 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Immanuel Niethammer. Bayreuth, 8. Oktober 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Ludwig Ferdinand von Dobeneck. Bayreuth, 29. November 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 6. August 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Mainz, 10. August 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Helene Köhler. Schwarzenbach a. d. Saale, 7. Juni 1793.","1793","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 20. August 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 27. Februar 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Christian Conrad Moritz. Hof, 17. September 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann David Mumenthaler. Bayreuth, 18. Mai 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 11. September 1825.","1825","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 28. März 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 31. Oktober 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 7. November 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Jacob von Ahlefeldt. Meiningen, 12. Juli 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Jacob von Ahlefeldt. Meiningen, 30. Oktober 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottfried von Herder. Hof, 17. August 96.","1796","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottfried von Herder. Ohne Ort, 26. Dezember 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottlieb Richter. Meiningen, 10. September 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Leonhard Schrag. Bayreuth, 12. September 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Ruß (Rust). Schwarzenbach a. d. Saale, April 1781.","1781","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Samuel Völkel. Hof, 11. September 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Wilhelm Ludwig Gleim. Meiningen, 30. May 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Wilhelm Vogel. Leipzig, 3. November 1781.","1781","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Berlin, 10. Juni 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Ludwig Friedrich Schmidt. München, 8. Juli 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Max Richter. Bayreuth, 18. Dezember 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Meiningen, 6. April 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Weimar, 8. März 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Leipzig, 30. Januar 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Hof, 7. April 1793.","1793","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Schwarzenbach a. d. Saale, 14. April 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Wilhelmine von Kropff. Hof, 22. Juli 96.","1796","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Adam Gottlob Detlev Graf von Moltke. Weimar, 9. Dezember 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Hof, 20. Dezember 1795 bis 31. Dezember 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Hof, 27. Dezember 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Anna Marie Sophie Ellrodt. Leipzig, 14. September 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Anna Marie Sophie Ellrodt. Leipzig, 20. Oktober 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Auguste Schlichtegroll und Adolf Heinrich Friedrich (ab 1808) von Schlichtegroll. Weimar, 11. Juni 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Auguste Schlichtegroll. Bayreuth, 6. September 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Carl August Matzdorff. Hof, 9. August 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Meiningen, 18. März 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Meiningen, 28. Juni 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Mayer. Berlin, März 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, Ende Mai 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Berlin, 22. November 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Weimar, 31. Januar 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Coburg, 1. November 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Heinrich Wolke. Bayreuth, 2. August 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 1817 oder 1818.","1817","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 28. Oktober 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Coburg, 5. November 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 11. September 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 21. März 97.","1797","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 24. Juni 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Schwarzenbach a. d. Saale, 6. November 1790.","1790","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 13. Juli 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 16. Februar 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 22. Dezember 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 6. Januar 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 21. Juni 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 23. Januar 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 1. Oktober 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 16. November 1784.","1784","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 3. März 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 4. Februar 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Christian Schwarz. Bayreuth, 5. September 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 13. August 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Köppen. Bayreuth, 10. März 1823 bis 27. April 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Wernlein. Hof, 19. August 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Wernlein. Hof, 26. Juni 1794.","1794","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 21. Oktober 1825.","1825","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 24. März 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Gottfried Andreas Schäfer. Hof, 11. Juli 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 12. Mai 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 29. Juli 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Christian Conrad Moritz. Hof, 12. August 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann David Mumenthaler. Bayreuth, 27. August 1814 bis d. 28 August 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Ernst Wagner. Bayreuth, 26. Dezember 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 9. November 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottfried von Herder. Berlin, 6. November 1800 bis 11. November 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottlieb Richter. Bayreuth, 4. September 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Gottlieb Richter. Meiningen, 30. März 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Jakob Gottfried Braun. Bayreuth, 22. Juli 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Siegfried Wilhelm Mayer. Berlin, 15. März 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Wilhelm Immanuel Heinsius. Weimar, 28. Januar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Joseph Scherer. Bayreuth, 2. August 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Weimar, 2. März 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl Ludwig von Knebel. Meiningen, 2. November 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Minna Spazier. Bayreuth, 27. Oktober 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Bayreuth, 1. September 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Weimar, 7. Dezember 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Bayreuth, 18. Januar 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Meiningen, 8. September 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Weimar, 28. Februar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Weimar, 9. August 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Siegfried August Mahlmann. Bayreuth, 29. April 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"18","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Wilhelmine von Kropff. Hof, 29. April 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Adolf Heinrich Friedrich (ab 1808) von Schlichtegroll. Bayreuth, 29. November 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Adolf Heinrich Friedrich (ab 1808) von Schlichtegroll. Weimar, 15. August 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Alexander I., Zar von Russland. Bayreuth, 22. April 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Weimar, 5. Februar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Weimar, 6. Januar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an August Leopold Emil. Bayreuth, 6. Dezember 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Auguste Schlichtegroll und Adolf Heinrich Friedrich (ab 1808) von Schlichtegroll. Weimar, 10. Mai 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Barbara Juliane Freifrau von Krüdener. Hof, 4. April 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Carl Friedrich Kunz. Bayreuth, 20. Januar 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Carl Friedrich Kunz. Bayreuth, 9. August 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Friedericke von Berg. Meiningen, 14. September 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Bayreuth, 1. Mai 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Weimar, 19. März 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"17","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Liebmann. Hof, 11. November 94.","1794","Gebrauchsliteratur::Korrespondenz"
